datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-03-05T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.2,6.9,78.0,0.0,Clear
2024-03-06T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.8,6.0,76.0,0.0,Clear
2024-03-06T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.2,5.8,79.0,0.0,Clear
2024-03-06T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.7,5.6,83.0,0.0,Clear
2024-03-06T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.2,5.6,87.0,0.0,Clear
2024-03-06T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,5.6,91.0,0.0,Partly cloudy
2024-03-06T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.3,5.1,94.0,0.0,Mist
2024-03-06T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.1,4.9,95.0,0.0,Mist
2024-03-06T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,4.0,92.0,0.0,Partly cloudy
2024-03-06T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.8,5.8,82.0,0.0,Cloudy
2024-03-06T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.8,7.2,72.0,0.0,Partly cloudy
2024-03-06T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.0,8.5,61.0,0.0,Partly cloudy
2024-03-06T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.7,9.8,52.0,0.0,Sunny
2024-03-06T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.0,9.6,47.0,0.0,Sunny
2024-03-06T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.9,9.6,44.0,0.0,Sunny
2024-03-06T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.3,11.0,43.0,0.0,Sunny
2024-03-06T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.0,13.6,43.0,0.0,Sunny
2024-03-06T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.1,13.2,45.0,0.0,Sunny
2024-03-06T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.9,11.9,49.0,0.0,Partly cloudy
2024-03-06T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.0,9.2,54.0,0.0,Cloudy
2024-03-06T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.8,8.3,56.0,0.0,Partly cloudy
2024-03-06T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.6,7.2,57.0,0.0,Clear
2024-03-06T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.8,6.3,58.0,0.0,Partly cloudy
2024-03-06T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.2,6.3,59.0,0.0,Partly cloudy
2024-03-06T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.5,6.0,61.0,0.0,Partly cloudy
2024-03-07T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.7,4.0,65.0,0.0,Cloudy
2024-03-07T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.1,5.1,64.0,0.0,Overcast
2024-03-07T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.6,5.1,63.0,0.0,Overcast
2024-03-07T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.2,5.6,62.0,0.0,Overcast
2024-03-07T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,6.0,62.0,0.0,Overcast
2024-03-07T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.2,6.5,62.0,0.0,Overcast
2024-03-07T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.7,7.2,62.0,0.0,Overcast
2024-03-07T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.7,7.8,61.0,0.0,Overcast
