datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-04-05T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.3,8.7,86.0,0.09,Patchy rain possible
2024-04-05T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.6,9.2,85.0,0.16,Light rain shower
2024-04-05T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.9,10.1,82.0,0.08,Patchy rain possible
2024-04-05T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.6,9.6,79.0,0.06,Patchy rain possible
2024-04-05T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.2,9.6,75.0,0.03,Patchy rain possible
2024-04-05T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.8,10.7,73.0,0.02,Patchy rain possible
2024-04-05T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.9,11.9,68.0,0.03,Patchy rain possible
2024-04-05T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.4,13.2,65.0,0.01,Patchy rain possible
2024-04-05T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.8,13.0,59.0,0.0,Partly cloudy
2024-04-05T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.6,13.0,59.0,0.0,Partly cloudy
2024-04-05T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.4,12.1,63.0,0.0,Partly cloudy
2024-04-05T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.6,11.0,71.0,0.0,Partly cloudy
2024-04-05T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.3,10.7,76.0,0.0,Partly cloudy
2024-04-05T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.6,10.5,80.0,0.0,Partly cloudy
2024-04-05T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.1,8.3,81.0,0.0,Partly cloudy
2024-04-05T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.0,8.1,81.0,0.0,Partly cloudy
2024-04-05T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.5,6.9,83.0,0.0,Cloudy
2024-04-06T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.4,8.7,82.0,0.01,Patchy rain possible
2024-04-06T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.3,8.9,82.0,0.02,Patchy rain possible
