datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-01-12T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,17.2,4.5,92.0,0.96,Light rain
2024-01-12T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,17.3,4.3,93.0,0.52,Light drizzle
2024-01-12T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,17.3,4.7,92.0,0.27,Light drizzle
2024-01-12T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,17.4,4.3,92.0,0.64,Light drizzle
2024-01-12T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,17.4,3.6,92.0,0.69,Light drizzle
2024-01-12T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,17.5,3.4,92.0,0.39,Light drizzle
2024-01-12T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,17.6,4.3,92.0,0.26,Light drizzle
2024-07-05T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.2,8.1,83.0,0.16,Patchy light drizzle
2024-07-05T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.6,8.7,76.0,0.07,Patchy rain possible
2024-07-05T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.9,9.4,70.0,0.04,Patchy rain possible
2024-07-05T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.1,8.9,64.0,0.3,Light rain shower
2024-07-05T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,33.1,8.7,59.0,0.18,Patchy light drizzle
2024-07-05T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,33.6,8.7,56.0,0.09,Patchy rain possible
2024-04-19T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.6,9.4,73.0,0.0,Thundery outbreaks possible
2024-04-19T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.8,8.3,63.0,0.0,Partly cloudy
2024-04-19T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,33.5,8.1,53.0,0.0,Sunny
2024-04-19T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,35.3,7.8,47.0,0.0,Sunny
2024-04-19T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,36.6,7.4,42.0,0.0,Sunny
2024-04-19T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,37.6,9.2,40.0,0.0,Sunny
2024-02-20T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.8,10.1,80.0,0.0,Cloudy
2024-02-20T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.4,9.8,82.0,0.0,Cloudy
2024-02-20T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.4,10.7,82.0,0.01,Patchy rain possible
2024-02-20T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.6,9.8,80.0,0.01,Patchy rain possible
2024-08-29T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.6,2.9,85.0,0.17,Patchy rain possible
2024-08-29T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.5,1.6,86.0,0.0,Clear
2024-08-29T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.3,0.7,86.0,0.0,Clear
2024-08-29T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.4,0.9,87.0,0.0,Partly cloudy
2024-08-29T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.4,1.8,83.0,0.0,Partly cloudy
2024-08-29T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.6,2.5,78.0,0.0,Sunny
2024-04-17T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.0,7.4,79.0,0.01,Patchy rain possible
2024-04-17T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.9,7.8,69.0,0.0,Cloudy
2024-04-17T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.0,8.1,59.0,0.0,Partly cloudy
2024-04-17T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.9,7.8,53.0,0.0,Sunny
2024-04-17T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,34.4,8.5,49.0,0.0,Sunny
2024-08-19T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.9,6.0,80.0,0.0,Thundery outbreaks possible
2024-08-19T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.4,5.8,82.0,0.33,Patchy light rain with thunder
2024-08-19T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.8,5.4,84.0,0.62,Patchy rain possible
2024-08-19T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.0,4.0,87.0,1.31,Light rain shower
2024-10-08T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.0,3.6,42.0,0.0,Sunny
2024-10-08T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.8,3.1,50.0,0.0,Sunny
2024-10-08T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.8,5.1,54.0,0.0,Partly cloudy
2024-04-29T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.0,4.9,63.0,0.0,Sunny
2024-04-29T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,34.4,4.3,53.0,0.0,Sunny
2024-08-29T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.4,4.5,67.0,0.0,Sunny
2024-08-29T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,33.5,4.9,62.0,0.0,Partly cloudy
