datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-02-05T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.4,8.9,85.0,0.03,Patchy rain possible
2024-02-05T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.2,8.7,85.0,0.02,Patchy rain possible
2024-02-05T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.1,8.3,84.0,0.01,Patchy rain possible
2024-02-05T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.0,8.3,85.0,0.03,Patchy rain possible
2024-02-05T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.8,8.1,86.0,0.02,Patchy rain possible
2024-02-05T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,7.8,86.0,0.03,Patchy rain possible
2024-02-05T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,8.5,87.0,0.03,Patchy rain possible
2024-02-05T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,8.1,86.0,0.05,Patchy rain possible
2024-02-05T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.0,8.7,84.0,0.04,Patchy rain possible
2024-02-05T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.5,9.6,81.0,0.03,Patchy rain possible
2024-02-05T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.2,10.3,78.0,0.0,Cloudy
2024-02-05T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.4,10.5,74.0,0.0,Overcast
2024-02-05T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.1,9.8,71.0,0.01,Patchy rain possible
2024-04-15T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.0,2.9,85.0,0.08,Patchy rain possible
2024-04-15T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.8,3.4,87.0,0.0,Clear
2024-04-15T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.9,3.4,88.0,0.0,Cloudy
2024-04-15T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.1,4.0,89.0,0.0,Partly cloudy
2024-04-15T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.2,5.6,85.0,0.0,Partly cloudy
2024-04-15T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.9,7.8,79.0,0.0,Cloudy
2024-04-15T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.7,8.9,72.0,0.0,Cloudy
2024-04-15T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.9,9.8,65.0,0.0,Cloudy
2024-04-15T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.6,10.1,60.0,0.0,Partly cloudy
2024-04-15T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.3,8.1,56.0,0.0,Sunny
2024-04-15T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,33.4,12.8,47.0,0.0,Sunny
2024-04-15T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.8,15.9,49.0,0.0,Sunny
2024-04-15T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.0,9.2,64.0,0.02,Patchy rain possible
2024-04-15T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.1,3.8,71.0,0.0,Overcast
2024-04-15T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.8,10.5,80.0,0.52,Patchy rain possible
2024-04-15T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.1,11.4,78.0,0.06,Patchy rain possible
2024-10-31T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.3,1.3,60.0,0.0,Clear
2024-10-31T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.7,1.6,62.0,0.0,Clear
2024-10-31T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.1,2.7,65.0,0.0,Clear
2024-11-01T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.7,2.0,67.0,0.0,Clear
2024-11-01T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.2,3.8,69.0,0.0,Clear
2024-11-01T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.7,4.7,72.0,0.0,Clear
2024-11-01T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.4,4.9,72.0,0.0,Clear
2024-11-01T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.1,4.5,70.0,0.0,Clear
2024-11-01T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.8,4.0,70.0,0.0,Clear
2024-11-01T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.6,4.7,70.0,0.0,Sunny
2024-11-01T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.4,5.1,68.0,0.0,Sunny
2024-11-01T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.4,6.0,60.0,0.0,Sunny
2024-11-01T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.6,9.2,46.0,0.0,Sunny
2024-11-01T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.8,11.6,36.0,0.0,Sunny
2024-11-01T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.8,10.7,32.0,0.0,Sunny
2024-11-01T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.7,10.5,31.0,0.0,Sunny
