datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-01-13T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.3,3.1,90.0,0.03,Patchy rain possible
2024-01-13T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.5,2.9,89.0,0.12,Patchy rain possible
2024-01-13T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.8,2.9,87.0,0.04,Patchy rain possible
2024-01-13T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.9,2.9,87.0,0.05,Patchy rain possible
2024-01-13T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.9,2.2,86.0,0.03,Patchy rain possible
2024-01-13T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.0,2.2,86.0,0.02,Patchy rain possible
2024-01-13T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.1,2.0,86.0,0.05,Patchy rain possible
2024-01-13T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.0,1.8,86.0,0.09,Patchy rain possible
2024-01-13T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.9,1.1,88.0,0.2,Light rain shower
2024-01-13T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.8,1.8,89.0,0.06,Patchy rain possible
2024-01-13T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.8,1.8,89.0,0.08,Patchy rain possible
2024-01-13T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.7,1.8,89.0,0.07,Patchy rain possible
2024-01-13T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.7,1.1,90.0,0.12,Patchy rain possible
2024-01-13T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.7,0.9,90.0,0.02,Patchy rain possible
2024-01-13T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.7,0.2,90.0,0.0,Overcast
2024-01-14T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.1,3.1,87.0,0.01,Patchy rain possible
2024-01-14T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.0,3.6,87.0,0.26,Light rain shower
2024-01-14T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.0,3.8,87.0,0.0,Overcast
2024-01-14T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.9,3.4,87.0,0.0,Overcast
2024-01-14T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.7,2.5,87.0,0.0,Overcast
2024-01-14T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.8,2.2,86.0,0.0,Overcast
2024-01-14T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.9,2.5,86.0,0.0,Overcast
2024-01-14T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,18.9,1.8,86.0,0.0,Cloudy
2024-01-14T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.5,1.6,83.0,0.0,Overcast
2024-01-14T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.2,2.2,80.0,0.0,Cloudy
2024-01-14T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.7,2.7,77.0,0.0,Cloudy
2024-01-14T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.8,4.5,72.0,0.0,Cloudy
2024-05-24T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.1,10.3,82.0,0.0,Partly cloudy
2024-05-24T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.6,9.2,85.0,0.54,Light rain shower
2024-05-24T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.4,8.9,87.0,0.09,Patchy rain possible
2024-05-25T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.5,7.4,85.0,0.0,Clear
2024-05-25T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.2,6.7,86.0,0.0,Clear
2024-05-25T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.0,6.3,88.0,0.0,Partly cloudy
2024-05-25T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.9,5.4,88.0,0.0,Partly cloudy
2024-05-25T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.9,4.7,89.0,0.44,Patchy light drizzle
2024-05-25T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.8,4.3,89.0,0.0,Partly cloudy
2024-05-25T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.0,4.0,89.0,0.0,Partly cloudy
2024-05-25T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.5,3.6,87.0,0.04,Patchy rain possible
2024-05-25T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.1,4.0,83.0,0.01,Patchy rain possible
2024-05-25T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.9,4.7,79.0,0.0,Partly cloudy
2024-05-25T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.3,5.6,72.0,0.0,Partly cloudy
2024-05-25T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.3,6.0,64.0,0.0,Cloudy
2024-05-25T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,33.1,6.3,57.0,0.01,Patchy rain possible
2024-05-25T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,34.4,6.3,52.0,0.0,Overcast
2024-05-25T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,34.8,7.6,51.0,0.15,Patchy rain possible
2024-05-25T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,33.5,10.1,56.0,0.0,Partly cloudy
2024-05-25T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.6,11.9,59.0,0.06,Patchy rain possible
2024-04-15T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.1,10.5,75.0,0.0,Partly cloudy
2024-04-15T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.1,3.6,76.0,0.02,Patchy rain possible
2024-04-15T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.8,8.1,77.0,0.0,Partly cloudy
2024-04-15T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.0,11.0,80.0,0.0,Clear
2024-04-15T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.8,10.1,82.0,0.1,Patchy rain possible
2024-04-16T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.2,8.1,82.0,0.0,Clear
2024-04-16T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.1,6.9,81.0,0.02,Patchy rain possible
2024-04-16T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.6,4.7,84.0,0.03,Patchy rain possible
2024-04-16T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.7,2.2,83.0,0.04,Patchy rain possible
2024-04-16T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.6,2.9,81.0,0.0,Clear
