datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-08-25T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.3,1.8,90.0,0.01,Patchy rain possible
2024-08-25T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.5,2.2,90.0,0.0,Cloudy
2024-08-25T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.9,2.0,87.0,0.0,Cloudy
2024-08-25T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.6,2.5,84.0,0.0,Partly cloudy
2024-08-25T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.4,2.5,80.0,0.0,Cloudy
2024-08-25T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.6,1.8,71.0,0.0,Partly cloudy
2024-08-25T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.3,1.8,64.0,0.0,Partly cloudy
2024-08-25T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.8,1.3,62.0,0.0,Sunny
2024-08-25T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.2,1.3,60.0,0.0,Partly cloudy
2024-08-25T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.7,2.5,57.0,0.0,Sunny
2024-08-25T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.7,4.0,57.0,0.0,Partly cloudy
2024-08-25T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.2,5.4,61.0,0.0,Partly cloudy
2024-08-25T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.9,6.5,71.0,0.0,Partly cloudy
2024-08-25T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.4,6.3,75.0,0.0,Partly cloudy
2024-08-25T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.0,6.3,76.0,0.02,Patchy rain possible
2024-08-25T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.7,5.6,78.0,0.09,Patchy rain possible
2024-08-25T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.3,5.6,80.0,0.08,Patchy rain possible
2024-08-25T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.8,5.8,83.0,0.28,Patchy rain possible
2024-08-26T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.3,4.9,91.0,1.1,Patchy rain possible
2024-08-26T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.0,4.7,93.0,1.21,Light rain shower
2024-08-26T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.1,3.4,93.0,0.42,Patchy light drizzle
2024-08-26T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.0,2.5,94.0,1.08,Patchy light rain
2024-08-26T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.7,1.8,94.0,0.57,Patchy rain possible
2024-08-26T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.5,0.2,95.0,0.06,Patchy rain possible
2024-08-26T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.5,2.2,95.0,0.0,Mist
2024-08-26T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.4,3.6,91.0,0.0,Cloudy
2024-08-26T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.7,4.0,86.0,0.3,Light rain shower
2024-08-26T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.3,2.5,79.0,0.24,Light drizzle
2024-08-26T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.7,1.6,71.0,0.13,Patchy rain possible
2024-08-26T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.9,1.3,67.0,0.48,Light rain shower
2024-08-26T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.7,2.7,64.0,0.04,Patchy rain possible
2024-02-24T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.1,8.1,84.0,0.03,Patchy rain possible
2024-02-24T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.1,8.1,83.0,0.0,Overcast
2024-02-24T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.2,8.1,83.0,0.0,Overcast
2024-02-24T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.2,7.6,84.0,0.04,Patchy rain possible
2024-02-24T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.2,5.8,86.0,0.17,Light drizzle
2024-02-24T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.9,4.7,88.0,0.3,Light drizzle
2024-02-24T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.8,4.7,88.0,0.24,Light drizzle
2024-02-24T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.7,4.9,89.0,0.34,Light drizzle
2024-02-24T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,19.8,5.4,88.0,0.05,Patchy rain possible
