datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-08-14T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.6,8.1,93.0,0.48,Patchy light drizzle
2024-08-14T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.4,8.1,93.0,0.13,Patchy rain possible
2024-08-14T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.3,8.7,93.0,0.21,Patchy light drizzle
2024-08-14T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.1,8.5,93.0,0.5,Patchy rain possible
2024-08-14T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.3,8.7,91.0,0.36,Patchy light drizzle
2024-08-14T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.3,8.9,87.0,0.39,Patchy light drizzle
2024-08-14T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.7,8.5,82.0,0.0,Cloudy
2024-08-14T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.4,8.3,75.0,0.0,Cloudy
2024-08-14T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.4,9.4,70.0,0.5,Light drizzle
2024-08-14T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.1,10.3,71.0,0.01,Patchy rain possible
2024-08-14T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.0,9.4,67.0,0.0,Partly cloudy
2024-08-14T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.7,7.8,63.0,0.0,Partly cloudy
2024-08-14T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,32.0,7.4,61.0,0.0,Partly cloudy
2024-08-14T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.7,7.8,62.0,0.0,Partly cloudy
2024-08-14T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.3,7.8,73.0,0.0,Cloudy
2024-08-14T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.6,6.5,80.0,0.0,Partly cloudy
2024-08-14T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.4,5.6,78.0,0.0,Partly cloudy
2024-08-14T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.2,5.8,78.0,0.0,Partly cloudy
2024-08-14T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.1,5.6,78.0,0.0,Partly cloudy
2024-08-14T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.7,5.8,78.0,0.15,Patchy light drizzle
2024-08-14T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.0,5.6,83.0,0.43,Patchy light drizzle
2024-08-15T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.3,1.3,76.0,0.0,Partly cloudy
2024-08-15T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.0,1.6,78.0,0.0,Partly cloudy
2024-08-15T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.9,2.0,78.0,0.0,Partly cloudy
2024-08-15T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.6,2.0,79.0,0.0,Partly cloudy
2024-08-15T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.4,2.7,81.0,0.0,Partly cloudy
2024-08-15T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.3,3.4,82.0,0.0,Partly cloudy
2024-08-15T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.1,4.5,84.0,0.0,Partly cloudy
2024-08-15T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.4,4.9,83.0,0.08,Patchy rain possible
2024-08-15T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.1,5.8,85.0,0.0,Cloudy
2024-08-15T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.3,6.5,85.0,0.09,Patchy rain possible
2024-08-15T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.9,8.5,77.0,0.0,Cloudy
2024-01-07T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.2,7.6,73.0,0.04,Patchy rain possible
2024-01-07T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.5,8.1,66.0,0.13,Patchy rain possible
2024-01-07T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.4,7.6,62.0,0.13,Patchy rain possible
2024-01-07T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.6,8.3,60.0,0.08,Patchy rain possible
2024-01-07T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.0,8.9,58.0,0.03,Patchy rain possible
2024-01-07T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.4,9.4,56.0,0.05,Patchy rain possible
2024-01-07T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.5,9.6,55.0,0.02,Patchy rain possible
2024-01-07T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.3,10.5,55.0,0.0,Overcast
2024-01-07T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.5,10.3,58.0,0.0,Overcast
2024-01-07T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.5,11.0,62.0,0.0,Cloudy
2024-01-07T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.3,10.7,67.0,0.0,Cloudy
2024-01-07T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,9.6,72.0,0.0,Cloudy
2024-01-07T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.4,8.3,75.0,0.0,Partly cloudy
2024-01-07T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.0,8.1,78.0,0.0,Partly cloudy
2024-01-07T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.9,7.4,80.0,0.0,Partly cloudy
2024-01-08T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.5,8.1,85.0,0.03,Patchy rain possible
2024-01-08T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.4,8.1,85.0,0.02,Patchy rain possible
2024-01-08T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.5,8.1,84.0,0.01,Patchy rain possible
2024-01-08T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.6,7.4,83.0,0.06,Patchy rain possible
2024-01-08T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.6,7.2,82.0,0.09,Patchy rain possible
2024-01-08T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.7,7.4,82.0,0.1,Patchy rain possible
2024-01-08T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.7,7.8,81.0,0.0,Overcast
2024-01-08T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.7,8.1,81.0,0.01,Patchy rain possible
2024-01-08T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.0,8.7,81.0,0.0,Overcast
2024-01-08T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.3,9.2,81.0,0.0,Overcast
2024-01-08T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.8,8.9,79.0,0.02,Patchy rain possible
2024-01-08T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.3,8.9,77.0,0.02,Patchy rain possible
2024-01-08T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.2,8.3,74.0,0.09,Patchy rain possible
2024-01-08T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.2,8.1,70.0,0.11,Patchy rain possible
2024-01-08T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.5,7.4,68.0,0.06,Patchy rain possible
2024-01-08T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.5,6.3,68.0,0.09,Patchy rain possible
