datetime,name,country,latitude,longitude,temp_c,wind_mph,humidity,precip_mm,condition
2024-11-08T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.9,9.4,65.0,0.0,Clear
2024-11-08T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.4,8.1,69.0,0.0,Clear
2024-11-08T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.1,7.4,71.0,0.0,Clear
2024-11-09T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.5,5.1,66.0,0.0,Clear
2024-11-09T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.2,4.0,67.0,0.0,Clear
2024-11-09T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.0,2.2,68.0,0.0,Clear
2024-11-09T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.8,1.1,68.0,0.0,Clear
2024-11-09T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.6,1.3,69.0,0.0,Clear
2024-11-09T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.4,0.4,70.0,0.0,Clear
2024-11-09T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.2,2.2,70.0,0.0,Clear
2024-11-09T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.0,2.7,68.0,0.0,Sunny
2024-11-09T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.7,4.0,61.0,0.0,Sunny
2024-11-09T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.5,4.0,55.0,0.0,Sunny
2024-11-09T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.2,4.7,49.0,0.0,Sunny
2024-11-09T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.7,5.4,44.0,0.0,Sunny
2024-11-09T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.9,4.7,39.0,0.0,Sunny
2024-11-09T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.9,3.8,36.0,0.0,Sunny
2024-11-09T14:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.3,2.7,34.0,0.0,Sunny
2024-11-09T15:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.4,2.2,34.0,0.0,Sunny
2024-11-09T16:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.0,0.9,34.0,0.0,Sunny
2024-11-09T17:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,28.3,1.3,40.0,0.0,Sunny
2024-11-09T18:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.0,2.5,43.0,0.0,Clear
2024-11-09T19:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.3,2.9,46.0,0.0,Clear
2024-11-09T20:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.5,2.7,49.0,0.0,Clear
2024-11-09T21:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.8,2.7,52.0,0.0,Clear
2024-11-09T22:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,24.2,4.3,55.0,0.0,Partly cloudy
2024-11-09T23:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.5,4.5,59.0,0.0,Partly cloudy
2024-11-10T00:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.8,4.0,63.0,0.0,Clear
2024-11-10T01:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.4,4.0,66.0,0.0,Clear
2024-11-10T02:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,22.1,2.9,68.0,0.0,Clear
2024-11-10T03:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,0.9,69.0,0.0,Clear
2024-11-10T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.5,2.0,69.0,0.0,Clear
2024-11-10T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.3,3.1,69.0,0.0,Clear
2024-11-10T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,20.9,4.0,69.0,0.0,Clear
2024-11-10T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,21.7,4.5,66.0,0.0,Sunny
2024-11-10T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,23.7,4.5,57.0,0.0,Sunny
2024-11-10T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,25.6,5.1,50.0,0.0,Sunny
2024-11-10T10:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.5,5.1,42.0,0.0,Sunny
2024-11-10T11:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,29.1,4.9,36.0,0.0,Sunny
2024-11-10T12:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,30.2,5.1,32.0,0.0,Sunny
2024-11-10T13:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,31.1,4.5,29.0,0.0,Sunny
2024-06-08T04:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.0,2.9,96.0,0.03,Mist
2024-06-08T05:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.2,1.8,95.0,0.0,Mist
2024-06-08T06:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.4,3.1,94.0,0.15,Light rain shower
2024-06-08T07:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,26.8,3.4,92.0,0.2,Patchy light drizzle
2024-06-08T08:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.0,2.9,91.0,0.11,Patchy rain possible
2024-06-08T09:00:00.000+07:00,Hanoi,Vietnam,21.0333,105.85,27.2,2.0,90.0,0.03,Patchy rain possible
